coal_adj_close,ttf_adj_close,ttf_volume,oil_adj_close,oil_volume,fractional_hour,day_of_week,week_of_year,month,year,hydro_storage_in,cross_border,nuclear,hydro,biomass,lignite,hard_coal,oil,coal_gas,nat_gas,geothermal,hydro_reservoir,hydro_storage_out,others,waste,wind_offshore,wind_onshore,solar,load,residual_load,renewable_share_gen,renewable_share_load,day_ahead_price,holiday,actual_pmi,temp_north,windspeed_north,temp_south,windspeed_south,solarradiation_south,solarenergy_south,temp_brocken,windspeed_brocken,solarradiation_brocken,solarenergy_brocken
96.4,67.62,1829.0,61.44,563036.0,17.5,6.0,1.0,1.0,2018.0,-197.9,-8274.8,9343.1,1980.8,5186.7,20275.5,3229.1,304.0,353.0,7670.9,18.4,51.3,3421.7,1688.8,1148.1,1125.0,17344.5,0.0,67246.7,48777.2,35.9,39.0,34.34,0.0,63.3,5.9,12.8,6.3,13.9,6.0,0.0,-1.7,22.3,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,17.75,6.0,1.0,1.0,2018.0,-193.5,-8274.8,9346.7,1980.8,5195.2,20337.9,3247.4,303.2,353.0,7658.0,18.4,55.8,3272.9,1690.9,1154.6,1181.6,17372.0,0.0,66959.2,48405.6,36.0,39.3,34.34,0.0,63.3,5.9,12.8,6.3,13.9,6.0,0.0,-1.7,22.3,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,18.0,6.0,1.0,1.0,2018.0,-170.6,-8189.0,9323.2,1979.5,5182.5,20263.0,3251.8,304.5,353.0,7531.7,18.2,55.0,2976.9,1686.9,1151.1,1217.2,17414.4,0.0,66356.9,47725.3,36.3,39.8,32.33,0.0,63.3,5.6,12.5,6.4,15.0,0.0,0.0,-2.0,20.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,18.25,6.0,1.0,1.0,2018.0,-173.4,-8189.0,9329.1,1977.3,5177.5,20265.6,3269.6,304.0,353.0,7458.8,18.2,48.0,2308.2,1662.8,1155.0,1244.2,17377.5,0.0,65644.8,47023.1,36.6,40.2,32.33,0.0,63.3,5.6,12.5,6.4,15.0,0.0,0.0,-2.0,20.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,18.5,6.0,1.0,1.0,2018.0,-221.4,-8189.0,9329.8,1974.9,5161.9,20276.1,3284.3,304.0,353.0,7415.1,18.2,46.4,1717.2,1648.8,1166.7,1260.8,17261.1,0.0,64983.2,46461.4,36.9,40.4,32.33,0.0,63.3,5.6,12.5,6.4,15.0,0.0,0.0,-2.0,20.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,18.75,6.0,1.0,1.0,2018.0,-268.4,-8189.0,9327.3,1975.0,5157.4,20280.7,3266.5,304.0,353.0,7402.4,18.2,44.7,901.3,1664.7,1166.7,1308.3,17113.1,0.0,64111.4,45690.1,37.2,40.8,32.33,0.0,63.3,5.6,12.5,6.4,15.0,0.0,0.0,-2.0,20.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,19.0,6.0,1.0,1.0,2018.0,-256.0,-7728.9,9332.6,1972.4,5117.3,20282.1,3181.2,304.0,353.0,7067.4,18.2,45.6,1622.2,1668.6,1157.9,1333.7,17051.2,0.0,63851.6,45466.6,37.0,40.8,31.44,0.0,63.3,5.6,11.0,6.3,20.0,0.0,0.0,-2.1,17.7,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,19.25,6.0,1.0,1.0,2018.0,-267.8,-7728.9,9328.0,1968.8,5118.2,20285.8,3159.4,304.0,353.0,7088.7,18.2,43.3,1118.0,1682.8,1156.6,1366.5,16901.5,0.0,62697.0,44429.1,37.1,41.4,31.44,0.0,63.3,5.6,11.0,6.3,20.0,0.0,0.0,-2.1,17.7,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,19.5,6.0,1.0,1.0,2018.0,-257.4,-7728.9,9197.2,1968.8,5106.9,20284.1,3134.4,303.9,353.0,7105.8,18.1,42.5,471.8,1696.7,1160.5,1391.5,16802.7,0.0,61961.0,43766.8,37.4,41.7,31.44,0.0,63.3,5.6,11.0,6.3,20.0,0.0,0.0,-2.1,17.7,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,19.75,6.0,1.0,1.0,2018.0,-266.0,-7728.9,9153.2,1968.7,5106.2,20301.1,3126.5,304.0,353.0,7115.1,18.2,46.2,321.2,1725.9,1151.4,1408.0,16696.5,0.0,61377.4,43272.9,37.4,42.0,31.44,0.0,63.3,5.6,11.0,6.3,20.0,0.0,0.0,-2.1,17.7,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,20.0,6.0,1.0,1.0,2018.0,-268.5,-8082.3,9305.2,1968.8,5093.9,20352.2,3110.4,303.6,353.0,7117.2,18.3,50.3,610.3,1726.0,1161.1,1458.1,16569.4,0.0,61105.5,43078.0,37.1,42.0,28.94,0.0,63.3,5.4,11.0,6.0,20.7,0.0,0.0,-2.3,21.8,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,20.25,6.0,1.0,1.0,2018.0,-413.8,-8082.3,9338.7,1970.2,5095.1,20329.8,3070.6,304.1,353.0,7128.9,18.3,46.2,456.7,1726.2,1159.8,1469.2,16584.8,0.0,60628.1,42574.0,37.2,42.4,28.94,0.0,63.3,5.4,11.0,6.0,20.7,0.0,0.0,-2.3,21.8,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,20.5,6.0,1.0,1.0,2018.0,-435.0,-8082.3,9339.8,1974.1,5090.0,20332.7,3034.6,303.9,353.0,7143.8,18.3,44.3,350.4,1725.4,1162.4,1478.2,16394.5,0.0,60521.6,42648.9,37.1,42.2,28.94,0.0,63.3,5.4,11.0,6.0,20.7,0.0,0.0,-2.3,21.8,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,20.75,6.0,1.0,1.0,2018.0,-450.8,-8082.3,9323.9,1976.4,5093.4,20273.8,3032.1,303.3,353.0,7118.3,18.4,45.1,364.1,1726.0,1168.9,1497.3,16344.0,0.0,60495.7,42654.4,37.2,42.2,28.94,0.0,63.3,5.4,11.0,6.0,20.7,0.0,0.0,-2.3,21.8,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,21.0,6.0,1.0,1.0,2018.0,-712.9,-8300.6,9339.1,1976.9,5075.3,20343.9,3120.2,303.6,353.0,7060.7,18.6,53.1,1723.8,1726.0,1129.6,1490.1,15948.9,0.0,61627.9,44188.9,36.0,40.7,29.69,0.0,63.3,5.1,10.3,6.1,12.6,0.0,0.0,-2.4,18.2,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,21.25,6.0,1.0,1.0,2018.0,-711.9,-8300.6,9334.7,1973.3,5077.9,20320.2,3098.4,304.0,353.0,7093.0,18.7,47.1,1336.9,1753.0,1128.3,1490.5,15860.9,0.0,60932.2,43580.7,36.1,41.0,29.69,0.0,63.3,5.1,10.3,6.1,12.6,0.0,0.0,-2.4,18.2,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,21.5,6.0,1.0,1.0,2018.0,-820.2,-8300.6,9332.7,1970.4,5074.6,20318.8,3065.5,304.0,353.0,7148.5,18.8,46.3,806.3,1779.5,1124.4,1477.5,15877.9,0.0,60008.9,42653.5,36.3,41.6,29.69,0.0,63.3,5.1,10.3,6.1,12.6,0.0,0.0,-2.4,18.2,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,21.75,6.0,1.0,1.0,2018.0,-1047.3,-8300.6,9274.6,1970.8,5071.2,20304.9,3038.4,303.9,353.0,7186.4,18.8,46.6,441.9,1842.2,1206.4,1457.3,15849.2,0.0,58991.7,41685.2,36.5,42.3,29.69,0.0,63.3,5.1,10.3,6.1,12.6,0.0,0.0,-2.4,18.2,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,22.0,6.0,1.0,1.0,2018.0,-1170.3,-10437.6,9335.5,1974.1,5052.9,20276.2,2969.8,303.3,353.0,7231.5,18.9,55.5,977.9,1937.9,1228.3,1459.4,15809.1,0.0,58591.2,41322.7,36.1,42.5,27.01,0.0,63.3,5.1,7.6,6.4,14.3,0.0,0.0,-2.4,19.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,22.25,6.0,1.0,1.0,2018.0,-1184.4,-10437.6,9321.8,1971.7,5046.9,20248.1,2947.7,303.8,353.0,7269.6,19.0,54.5,729.4,1949.4,1220.5,1469.9,15925.2,0.0,57574.7,40179.5,36.4,43.5,27.01,0.0,63.3,5.1,7.6,6.4,14.3,0.0,0.0,-2.4,19.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,22.5,6.0,1.0,1.0,2018.0,-1207.6,-10437.6,9332.3,1974.7,5055.6,20246.6,2905.3,303.9,353.0,7279.6,19.1,51.2,377.5,1949.3,1240.0,1472.8,15851.8,0.0,56277.0,38952.4,36.5,44.4,27.01,0.0,63.3,5.1,7.6,6.4,14.3,0.0,0.0,-2.4,19.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,22.75,6.0,1.0,1.0,2018.0,-1623.5,-10437.6,9317.9,1983.3,5060.4,20142.4,2830.3,304.5,353.0,7251.1,19.1,44.0,197.4,1949.0,1238.7,1410.3,15847.8,0.0,55501.9,38243.8,36.7,44.9,27.01,0.0,63.3,5.1,7.6,6.4,14.3,0.0,0.0,-2.4,19.0,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,23.0,6.0,1.0,1.0,2018.0,-2038.9,-10133.4,9349.0,1988.1,5030.1,19957.3,2712.4,294.2,353.0,7464.0,19.1,37.9,276.8,1983.7,1217.6,1411.0,15963.2,0.0,54385.1,37010.9,36.7,46.0,18.91,0.0,63.3,5.1,13.5,6.4,13.0,0.0,0.0,-2.4,16.9,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,23.25,6.0,1.0,1.0,2018.0,-2566.5,-10133.4,9339.1,1993.4,5033.8,19972.1,2677.3,302.5,436.9,7444.6,19.2,30.2,173.0,1983.7,1208.5,1449.6,15895.3,0.0,53802.1,36457.2,36.7,46.4,18.91,0.0,63.3,5.1,13.5,6.4,13.0,0.0,0.0,-2.4,16.9,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,23.5,6.0,1.0,1.0,2018.0,-2980.8,-10133.4,9332.0,1994.9,5035.1,19872.7,2771.7,306.8,436.9,7485.6,19.2,30.1,88.5,1983.6,1204.6,1497.3,15770.0,0.0,53455.6,36188.3,36.7,46.6,18.91,0.0,63.3,5.1,13.5,6.4,13.0,0.0,0.0,-2.4,16.9,0.0,0.0
96.4,67.62,1829.0,61.44,563036.0,23.75,6.0,1.0,1.0,2018.0,-3247.5,-10133.4,9330.6,1995.0,5042.7,19860.6,2814.4,308.0,436.9,7430.0,19.2,30.1,86.8,1983.3,1213.9,1532.6,15774.8,0.0,53149.8,35842.4,36.8,46.9,18.91,0.0,63.3,5.1,13.5,6.4,13.0,0.0,0.0,-2.4,16.9,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,0.0,0.0,2.0,1.0,2018.0,-3495.8,-10103.4,9341.9,1997.6,5026.1,19739.8,2953.6,307.2,436.9,7310.8,19.2,30.1,181.8,1983.8,1202.2,1585.3,15776.9,0.0,52210.0,34847.8,36.8,47.8,15.15,0.0,63.3,5.1,14.5,6.5,13.5,0.0,0.0,-2.4,16.5,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,0.25,0.0,2.0,1.0,2018.0,-3814.2,-10103.4,9332.9,1994.3,5029.6,19659.1,2942.7,308.1,375.9,7312.0,19.1,30.1,126.4,1983.9,1194.4,1649.9,15810.7,0.0,52023.5,34562.8,37.0,48.2,15.15,0.0,63.3,5.1,14.5,6.5,13.5,0.0,0.0,-2.4,16.5,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,0.5,0.0,2.0,1.0,2018.0,-3963.7,-10103.4,9336.2,1995.0,5031.7,19471.8,2863.3,308.4,375.9,7363.4,19.1,30.1,154.3,1983.2,1216.7,1654.7,15810.8,0.0,51919.3,34453.8,37.1,48.3,15.15,0.0,63.3,5.1,14.5,6.5,13.5,0.0,0.0,-2.4,16.5,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,0.75,0.0,2.0,1.0,2018.0,-4072.7,-10103.4,9334.3,1995.0,5029.6,19256.0,2849.7,307.4,375.9,7300.8,19.1,30.1,134.6,1983.4,1218.0,1704.8,15899.0,0.0,51634.7,34030.8,37.4,48.9,15.15,0.0,63.3,5.1,14.5,6.5,13.5,0.0,0.0,-2.4,16.5,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,1.0,0.0,2.0,1.0,2018.0,-3931.7,-9823.8,9344.4,1995.2,5030.1,18830.6,2866.3,307.8,375.9,7265.2,19.0,30.1,116.2,1982.2,1205.0,1746.3,15992.3,0.0,51565.3,33826.7,37.8,49.2,15.11,0.0,63.3,5.1,12.3,6.3,9.5,0.0,0.0,-2.3,18.1,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,1.25,0.0,2.0,1.0,2018.0,-3940.5,-9823.8,9333.3,1992.8,5024.0,18345.7,2867.3,307.2,398.7,7225.1,18.9,30.1,123.0,1983.5,1214.1,1749.6,16111.7,0.0,51396.3,33535.0,38.2,49.6,15.11,0.0,63.3,5.1,12.3,6.3,9.5,0.0,0.0,-2.3,18.1,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,1.5,0.0,2.0,1.0,2018.0,-3890.2,-9823.8,9333.9,1992.0,5018.0,17896.0,2863.7,307.4,398.7,7295.1,18.8,30.1,119.8,1983.5,1212.8,1801.7,16154.7,0.0,51623.4,33666.9,38.5,49.5,15.11,0.0,63.3,5.1,12.3,6.3,9.5,0.0,0.0,-2.3,18.1,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,1.75,0.0,2.0,1.0,2018.0,-3898.7,-9823.8,9336.4,1990.1,5021.7,17421.1,2877.1,307.5,398.7,7225.8,18.8,30.1,167.7,1983.2,1211.5,1808.0,16047.6,0.0,51469.7,33614.1,38.7,49.5,15.11,0.0,63.3,5.1,12.3,6.3,9.5,0.0,0.0,-2.3,18.1,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,2.0,0.0,2.0,1.0,2018.0,-3921.7,-8234.8,9330.8,1984.6,4998.2,17008.7,2962.3,307.2,398.7,7311.8,18.8,30.9,122.9,1982.3,1189.3,1856.4,15972.5,0.0,51948.3,34119.4,38.8,48.9,13.42,0.0,63.3,5.1,17.4,6.2,9.0,0.0,0.0,-2.3,18.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,2.25,0.0,2.0,1.0,2018.0,-3841.6,-8234.8,9336.9,1985.2,4997.7,16677.5,2953.4,307.6,454.1,7277.7,18.8,30.6,131.4,1982.8,1210.2,1935.6,15986.3,0.0,51926.4,34004.5,39.1,49.1,13.42,0.0,63.3,5.1,17.4,6.2,9.0,0.0,0.0,-2.3,18.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,2.5,0.0,2.0,1.0,2018.0,-3839.2,-8234.8,9341.6,1990.4,4994.3,16756.9,2948.2,307.4,454.1,7351.6,18.8,30.1,82.4,1982.3,1206.3,2010.0,15802.5,0.0,52346.9,34534.4,38.9,48.5,13.42,0.0,63.3,5.1,17.4,6.2,9.0,0.0,0.0,-2.3,18.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,2.75,0.0,2.0,1.0,2018.0,-3880.0,-8234.8,9342.9,1993.6,4994.8,17024.2,2966.1,307.2,454.1,7319.0,18.8,30.0,44.8,1983.0,1223.2,2042.6,15887.2,0.0,52462.2,34532.4,38.9,48.6,13.42,0.0,63.3,5.1,17.4,6.2,9.0,0.0,0.0,-2.3,18.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,3.0,0.0,2.0,1.0,2018.0,-2841.4,-8390.5,9348.7,1996.3,4988.8,17350.2,3029.7,307.2,454.1,7573.7,18.7,30.4,155.6,1970.1,1220.9,2057.2,15663.8,0.0,52972.3,35251.3,38.2,47.8,12.91,0.0,63.3,5.2,15.0,6.2,8.9,0.0,0.0,-2.6,17.6,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,3.25,0.0,2.0,1.0,2018.0,-2764.0,-8390.5,9345.5,1998.3,4993.7,17719.1,3101.5,307.4,529.1,7638.6,18.6,30.1,153.4,1969.6,1192.3,2044.6,15568.5,0.0,53223.8,35610.8,37.8,47.3,12.91,0.0,63.3,5.2,15.0,6.2,8.9,0.0,0.0,-2.6,17.6,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,3.5,0.0,2.0,1.0,2018.0,-2439.2,-8390.5,9347.8,2001.2,4995.7,18011.0,3143.6,306.5,529.1,7774.1,18.5,31.3,187.2,1970.3,1201.4,2035.0,15531.3,0.0,53894.2,36327.9,37.5,46.7,12.91,0.0,63.3,5.2,15.0,6.2,8.9,0.0,0.0,-2.6,17.6,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,3.75,0.0,2.0,1.0,2018.0,-2265.9,-8390.5,9342.6,2000.4,4984.4,18587.2,3250.3,307.2,529.1,7780.7,18.4,30.3,270.4,1973.6,1215.7,2087.5,15542.0,0.0,54699.8,37070.3,37.1,46.1,12.91,0.0,63.3,5.2,15.0,6.2,8.9,0.0,0.0,-2.6,17.6,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,4.0,0.0,2.0,1.0,2018.0,-2139.9,-10032.1,9310.7,1999.7,4988.2,19417.0,3626.8,308.0,529.1,8076.7,18.1,32.2,468.4,1982.5,1224.2,2161.3,15618.4,0.0,56636.1,38856.3,36.4,44.8,17.1,0.0,63.3,5.0,14.1,6.4,9.8,0.0,0.0,-2.6,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,4.25,0.0,2.0,1.0,2018.0,-2069.8,-10032.1,9331.1,2002.0,4994.6,20088.4,3856.5,307.0,508.2,8093.5,18.1,30.3,737.0,1982.2,1224.2,2237.9,15625.3,0.0,57527.1,39663.9,35.8,44.3,17.1,0.0,63.3,5.0,14.1,6.4,9.8,0.0,0.0,-2.6,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,4.5,0.0,2.0,1.0,2018.0,-1645.5,-10032.1,9338.5,2001.3,4996.5,20530.1,4146.2,305.7,508.2,8119.9,18.1,31.5,906.1,1982.1,1213.8,2284.1,15615.4,0.0,59122.2,41222.7,35.4,43.1,17.1,0.0,63.3,5.0,14.1,6.4,9.8,0.0,0.0,-2.6,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,4.75,0.0,2.0,1.0,2018.0,-1350.5,-10032.1,9335.1,2001.8,5002.4,20911.9,4622.9,306.6,508.2,8195.6,18.1,31.4,968.4,1982.4,1215.1,2342.1,15674.6,0.0,60831.1,42814.4,35.0,42.1,17.1,0.0,63.3,5.0,14.1,6.4,9.8,0.0,0.0,-2.6,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,5.0,0.0,2.0,1.0,2018.0,-1398.4,-9921.1,9299.4,1997.8,4996.8,21023.7,5311.6,305.5,508.2,8982.3,18.1,30.6,1618.9,1976.8,1207.3,2398.3,16228.2,0.0,64105.5,45478.9,34.5,40.9,30.03,0.0,63.3,4.7,16.9,6.5,10.7,0.0,0.0,-2.6,17.3,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,5.25,0.0,2.0,1.0,2018.0,-590.6,-9921.1,9325.5,1998.2,4997.3,21123.1,5881.7,305.9,518.8,9243.2,18.0,32.1,1867.6,1977.8,1204.7,2496.6,16436.6,0.0,66679.9,47746.8,34.3,39.8,30.03,0.0,63.3,4.7,16.9,6.5,10.7,0.0,0.0,-2.6,17.3,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,5.5,0.0,2.0,1.0,2018.0,-91.5,-9921.1,9335.0,1995.6,5004.9,21281.5,6357.3,305.8,518.8,9341.9,17.8,38.1,2438.9,1977.9,1213.8,2638.4,16553.2,0.0,69314.4,50122.8,33.9,38.7,30.03,0.0,63.3,4.7,16.9,6.5,10.7,0.0,0.0,-2.6,17.3,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,5.75,0.0,2.0,1.0,2018.0,-1.6,-9921.1,9389.8,1994.3,5018.8,21484.3,6934.6,305.6,518.8,9530.2,17.8,49.9,2866.3,1976.9,1225.5,2739.0,16649.9,0.0,70890.2,51501.3,33.5,38.1,30.03,0.0,63.3,4.7,16.9,6.5,10.7,0.0,0.0,-2.6,17.3,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,6.0,0.0,2.0,1.0,2018.0,-0.7,-8422.2,9360.6,1993.4,5040.8,21584.6,7806.4,305.5,518.8,10009.6,17.8,37.4,2070.8,1975.0,1209.3,2816.8,16811.4,0.0,73302.3,53674.1,33.4,37.2,42.93,0.0,63.3,4.7,13.8,6.5,11.4,0.0,0.0,-2.4,21.0,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,6.25,0.0,2.0,1.0,2018.0,-34.5,-8422.2,9361.5,1991.4,5055.2,21597.5,8364.2,305.5,506.3,10276.1,17.7,41.0,2596.8,1975.7,1209.3,2890.9,16999.3,0.0,74835.6,54945.4,33.1,36.8,42.93,0.0,63.3,4.7,13.8,6.5,11.4,0.0,0.0,-2.4,21.0,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,6.5,0.0,2.0,1.0,2018.0,-75.7,-8422.2,9388.3,1984.9,5069.9,21640.7,8824.9,303.0,506.3,10319.6,17.8,47.5,3084.3,1976.0,1205.4,2876.7,17017.5,0.0,76209.5,56315.3,32.7,36.2,42.93,0.0,63.3,4.7,13.8,6.5,11.4,0.0,0.0,-2.4,21.0,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,6.75,0.0,2.0,1.0,2018.0,-69.5,-8422.2,9407.7,1983.9,5081.1,21618.7,8983.0,304.0,506.3,10298.0,17.9,49.9,3558.7,1976.2,1191.1,2918.2,17204.1,0.0,77336.6,57214.2,32.7,35.9,42.93,0.0,63.3,4.7,13.8,6.5,11.4,0.0,0.0,-2.4,21.0,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,7.0,0.0,2.0,1.0,2018.0,-24.5,-7933.0,9394.8,1982.6,5089.7,21670.7,8929.2,304.2,506.3,10938.6,17.9,47.8,3782.7,1974.5,1190.1,2783.2,17444.6,4.3,78503.3,58271.2,32.4,35.5,44.95,0.0,63.3,4.7,13.7,6.4,11.9,0.0,0.0,-2.5,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,7.25,0.0,2.0,1.0,2018.0,0.0,-7933.0,9402.0,1988.7,5105.6,21639.8,8942.1,303.9,497.3,10960.3,17.9,54.3,4127.7,1974.4,1173.0,2379.5,17596.1,39.6,78719.0,58703.8,32.1,35.2,44.95,0.0,63.3,4.7,13.7,6.4,11.9,0.0,0.0,-2.5,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,7.5,0.0,2.0,1.0,2018.0,0.0,-7933.0,9395.5,1997.0,5106.8,21638.9,9104.5,303.9,497.3,11121.6,18.0,52.6,3793.3,1975.0,1173.0,2419.4,17789.9,137.1,79011.3,58664.8,32.4,35.5,44.95,0.0,63.3,4.7,13.7,6.4,11.9,0.0,0.0,-2.5,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,7.75,0.0,2.0,1.0,2018.0,0.0,-7933.0,9399.5,1997.1,5102.1,21625.8,9097.5,304.0,497.3,11032.9,17.9,55.1,3426.9,1974.5,1176.9,2420.6,17857.5,361.7,79285.9,58646.1,32.8,35.7,44.95,0.0,63.3,4.7,13.7,6.4,11.9,0.0,0.0,-2.5,16.4,0.0,0.0
96.4,67.78,17704.0,61.73,616474.0,8.0,0.0,2.0,1.0,2018.0,-0.4,-8904.6,9391.4,1996.7,5097.4,21522.6,9149.1,303.9,497.3,11251.4,17.9,64.4,3565.7,1974.9,1206.1,2432.4,17966.8,747.1,78977.5,57831.2,33.1,36.5,42.57,0.0,63.3,4.5,16.1,6.2,13.9,0.0,0.0,-3.2,16.9,9.7,0.0
96.4,67.78,17704.0,61.73,616474.0,8.25,0.0,2.0,1.0,2018.0,-2.7,-8904.6,9380.4,1992.3,5098.8,21378.5,9224.3,303.9,517.6,11270.0,17.9,71.3,3243.5,1975.3,1200.9,2444.5,17849.4,1213.3,79045.0,57537.9,33.5,37.0,42.57,0.0,63.3,4.5,16.1,6.2,13.9,0.0,0.0,-3.2,16.9,9.7,0.0
96.4,67.78,17704.0,61.73,616474.0,8.5,0.0,2.0,1.0,2018.0,-2.7,-8904.6,9400.2,1988.0,5070.7,21421.3,9164.8,304.8,517.6,11286.5,17.9,72.5,3158.8,1975.5,1200.9,2466.1,17582.2,1679.3,79628.6,57900.9,33.7,36.9,42.57,0.0,63.3,4.5,16.1,6.2,13.9,0.0,0.0,-3.2,16.9,9.7,0.0
96.4,67.78,17704.0,61.73,616474.0,8.75,0.0,2.0,1.0,2018.0,-2.7,-8904.6,9390.8,1985.5,5066.5,21337.7,8994.1,304.1,517.6,11255.1,17.8,41.7,3004.9,1974.7,1195.7,2506.7,17512.0,2321.5,79618.8,57278.6,34.3,37.7,42.57,0.0,63.3,4.5,16.1,6.2,13.9,0.0,0.0,-3.2,16.9,9.7,0.0
96.4,67.78,17704.0,61.73,616474.0,9.0,0.0,2.0,1.0,2018.0,-2.7,-8765.1,9399.6,1980.5,5054.9,21319.5,8758.5,304.0,517.6,11263.3,17.8,63.5,3112.1,1976.4,1200.9,2497.8,17625.5,2921.7,79687.8,56642.8,34.9,38.5,41.98,0.0,63.3,4.5,13.3,6.3,17.0,13.0,0.0,-3.3,20.2,11.0,0.0
96.4,67.78,17704.0,61.73,616474.0,9.25,0.0,2.0,1.0,2018.0,-2.7,-8765.1,9393.9,1983.2,5057.5,21309.7,8591.6,303.9,510.6,11268.0,17.7,72.4,2741.9,1975.4,1200.9,2264.7,17584.6,3580.6,79675.4,56245.5,35.4,39.0,41.98,0.0,63.3,4.5,13.3,6.3,17.0,13.0,0.0,-3.3,20.2,11.0,0.0
96.4,67.78,17704.0,61.73,616474.0,9.5,0.0,2.0,1.0,2018.0,-3.3,-8765.1,9393.5,1981.3,5058.2,21308.0,8664.8,305.0,510.6,11321.8,17.7,74.7,2898.6,1975.3,1193.1,2296.1,17312.3,4269.1,79878.3,56000.7,35.6,39.5,41.98,0.0,63.3,4.5,13.3,6.3,17.0,13.0,0.0,-3.3,20.2,11.0,0.0
96.4,67.78,17704.0,61.73,616474.0,9.75,0.0,2.0,1.0,2018.0,-3.3,-8765.1,9388.6,1984.2,5065.7,21346.7,8731.2,306.0,510.6,11280.7,17.9,72.5,2717.1,1976.4,1185.3,2329.7,17000.9,4923.2,80174.4,55920.6,35.9,39.8,41.98,0.0,63.3,4.5,13.3,6.3,17.0,13.0,0.0,-3.3,20.2,11.0,0.0
96.4,67.78,17704.0,61.73,616474.0,10.0,0.0,2.0,1.0,2018.0,-3.3,-9102.3,9379.1,1985.7,5073.1,21338.9,8909.4,307.7,510.6,11361.0,18.0,73.9,2053.6,1977.7,1219.8,2362.6,16778.0,5376.0,80147.7,55631.2,36.3,40.2,41.54,0.0,63.3,5.0,16.9,6.4,15.4,43.0,0.2,-3.2,17.0,43.0,0.2
96.4,67.78,17704.0,61.73,616474.0,10.25,0.0,2.0,1.0,2018.0,-3.3,-9102.3,9370.0,1983.3,5078.9,21410.0,8913.2,307.2,525.4,11414.6,18.1,36.3,1835.6,1978.3,1225.0,2405.4,16553.6,5882.8,80438.9,55597.1,36.6,40.4,41.54,0.0,63.3,5.0,16.9,6.4,15.4,43.0,0.2,-3.2,17.0,43.0,0.2
