Date;Open;High;Low;Close*;Adj Close**;Volume
May 07, 2020;23.35;24.99;23.26;24.74;24.74;205,181
May 06, 2020;24.Sep;26.74;22.94;23.55;23.55;310,261
May 05, 2020;25.52;26.Aug;22.58;23.99;23.99;381,165
May 04, 2020;21.24;25.49;21.13;24.56;24.56;387,24
May 03, 2020;19.Nov;21.42;18.May;20.39;20.39;311,488
Apr 30, 2020;19.Apr;20.48;18.Jul;19.78;19.78;403,201
Apr 29, 2020;15.64;19.44;15.45;18.84;18.84;545,344
Apr 28, 2020;13.35;16.78;Dec.67;15.Jun;15.Jun;554,134
Apr 27, 2020;Dec.96;13.69;10.Jul;Dec.34;Dec.34;897,087
Apr 26, 2020;16.84;16.98;Nov.88;Dec.78;Dec.78;623,201
Apr 23, 2020;16.78;17.97;15.64;16.94;16.94;600,22
Apr 22, 2020;14.20;18.26;13.35;16.50;16.50;833,584
Apr 21, 2020;13.Dec;16.18;Oct.26;13.78;13.78;1,235,218
Apr 20, 2020;-14.00;13.86;-16.74;10.Jan;10.Jan;2,288,230
Apr 19, 2020;17.73;17.85;-40.32;-37.63;-37.63;247,947
Apr 16, 2020;20.00;20.22;17.31;18.27;18.27;240,628
Apr 15, 2020;20.15;20.53;19.42;19.87;19.87;350,942
Apr 14, 2020;20.72;20.89;19.20;19.87;19.87;544,797
Apr 13, 2020;22.36;23.Aug;19.95;20.Nov;20.Nov;785,478
Apr 12, 2020;24.60;24.74;22.Mar;22.41;22.41;775,12
Apr 08, 2020;26.28;28.36;22.57;22.76;22.76;1,122,149
Apr 07, 2020;24.30;26.45;23.74;25.Sep;25.Sep;823,554
Apr 06, 2020;26.34;27.24;23.54;23.63;23.63;797,707
Apr 05, 2020;26.Sep;28.24;25.28;26.Aug;26.Aug;752,71
Apr 02, 2020;24.81;29.13;23.52;28.34;28.34;1,007,577
Apr 01, 2020;21.22;27.39;20.76;25.32;25.32;1,095,972
Mar 31, 2020;20.Oct;21.55;19.90;20.31;20.31;703,286
Mar 30, 2020;20.23;21.89;20.Jan;20.48;20.48;660,082
Mar 29, 2020;20.93;20.93;19.27;20.Sep;20.Sep;758,711
Mar 26, 2020;23.29;23.44;20.88;21.51;21.51;603,124
Mar 25, 2020;24.25;24.65;22.38;22.60;22.60;633,877
Mar 24, 2020;24.37;25.24;22.91;24.49;24.49;618,725
Mar 23, 2020;23.87;25.16;23.Sep;24.Jan;24.Jan;659,697
Mar 22, 2020;22.52;24.Jul;20.80;23.36;23.36;852,951
Mar 19, 2020;24.73;27.89;19.46;22.43;22.43;1,133,808
Mar 18, 2020;22.30;27.71;21.36;25.22;25.22;136,722
Mar 17, 2020;26.94;27.22;20.Jun;20.37;20.37;309,481
Mar 16, 2020;28.69;30.30;26.63;26.95;26.95;545,82
Mar 15, 2020;33.75;33.75;28.Oct;28.70;28.70;698,829
Mar 12, 2020;30.77;33.87;30.33;31.73;31.73;743,129
Mar 11, 2020;33.07;33.63;30.02;31.50;31.50;1,025,036
Mar 10, 2020;34.62;36.35;32.56;32.98;32.98;874,646
Mar 09, 2020;30.37;35.02;30.20;34.36;34.36;1,064,632
Mar 08, 2020;32.87;34.88;27.34;31.13;31.13;1,774,383
Mar 06, 2020;46.09;46.38;41.05;41.28;41.28;1,276,180
Mar 05, 2020;47.13;47.57;45.65;45.90;45.90;704,591
Mar 04, 2020;46.94;48.41;46.65;46.78;46.78;745,856
Mar 03, 2020;47.72;48.66;46.47;47.18;47.18;1,011,933
Mar 02, 2020;43.70;47.56;43.32;46.75;46.75;949,471
Feb 28, 2020;46.49;47.03;43.85;44.76;44.76;1,101,659
Feb 27, 2020;48.63;48.78;45.88;47.09;47.09;1,011,915
Feb 26, 2020;50.08;50.44;48.30;48.73;48.73;884,482
Feb 25, 2020;51.37;52.02;49.69;49.90;49.90;764,989
Feb 24, 2020;52.60;52.64;50.45;51.43;51.43;765,515
Feb 21, 2020;53.74;53.86;52.55;53.38;53.38;707,555
Feb 20, 2020;53.50;54.50;53.22;53.78;53.78;676,179
Feb 19, 2020;52.12;53.66;51.93;53.29;53.29;113,683
Feb 18, 2020;52.23;52.41;50.88;52.05;52.05;221,774
Feb 14, 2020;51.51;52.34;51.32;52.05;52.05;607,343
Feb 13, 2020;51.72;51.96;50.60;51.42;51.42;745,4
Feb 12, 2020;49.96;51.73;49.95;51.17;51.17;795,256
Feb 11, 2020;49.61;50.69;49.58;49.94;49.94;725,733
Feb 10, 2020;50.12;50.49;49.42;49.57;49.57;715,894
Feb 07, 2020;51.11;51.48;50.09;50.32;50.32;768,345
Feb 06, 2020;51.17;52.20;50.24;50.95;50.95;750,659
Feb 05, 2020;49.51;51.88;49.47;50.75;50.75;887,946
Feb 04, 2020;49.94;51.55;49.31;49.61;49.61;859,357
Feb 03, 2020;51.01;51.97;49.80;50.11;50.11;876,044
Jan 31, 2020;52.92;53.36;50.97;51.56;51.56;827,907
Jan 30, 2020;53.09;53.20;51.66;52.14;52.14;720,123
Jan 29, 2020;53.97;54.37;52.81;53.33;53.33;624,979
Jan 28, 2020;52.77;54.06;52.68;53.48;53.48;633,963
Jan 27, 2020;53.70;53.71;52.13;53.14;53.14;712,88
Jan 24, 2020;55.69;55.95;53.85;54.19;54.19;586,195
Jan 23, 2020;56.11;56.27;54.77;55.59;55.59;703,995
Jan 22, 2020;58.26;58.38;56.03;56.74;56.74;620,119
Jan 21, 2020;59.17;59.73;57.68;58.34;58.34;648,335
Jan 17, 2020;58.59;58.98;58.27;58.54;58.54;122,561
Jan 16, 2020;58.10;58.87;57.56;58.52;58.52;182,871
Jan 15, 2020;58.20;58.36;57.36;57.81;57.81;433,169
Jan 14, 2020;58.03;58.72;57.72;58.23;58.23;507,714
Jan 13, 2020;59.04;59.27;57.91;58.08;58.08;584,002
Jan 10, 2020;59.61;59.78;58.85;59.04;59.04;596,186
Jan 09, 2020;59.99;60.31;58.66;59.56;59.56;750,933
Jan 08, 2020;62.84;65.65;59.15;59.61;59.61;1,205,710
Jan 07, 2020;62.91;63.15;62.11;62.70;62.70;582,649
Jan 06, 2020;63.71;64.72;62.64;63.27;63.27;724,236
Jan 03, 2020;61.18;64.09;61.13;63.05;63.05;885,861
Jan 02, 2020;61.60;61.60;60.64;61.18;61.18;486,873
Dec 31, 2019;61.68;61.88;60.63;61.06;61.06;494,535
Dec 30, 2019;61.71;62.34;61.09;61.68;61.68;427,149
Dec 27, 2019;61.73;61.97;61.24;61.72;61.72;351,899
Dec 26, 2019;61.20;61.83;61.06;61.68;61.68;265,091
Dec 24, 2019;60.63;61.16;60.47;61.11;61.11;204,535
Dec 23, 2019;60.41;60.77;60.10;60.52;60.52;314,711
Dec 20, 2019;61.11;61.20;60.02;60.44;60.44;552,517
Dec 19, 2019;60.86;61.47;60.79;61.22;61.22;426,341
Dec 18, 2019;60.55;61.18;60.32;60.93;60.93;131,071
Dec 17, 2019;60.23;61.06;60.03;60.94;60.94;163,744
Dec 16, 2019;59.87;60.34;59.71;60.21;60.21;347,395
Dec 13, 2019;59.36;60.48;59.27;60.07;60.07;512,288
Dec 12, 2019;58.88;59.72;58.75;59.18;59.18;530,851
Dec 11, 2019;59.06;59.22;58.11;58.76;58.76;589,65
Dec 10, 2019;58.92;59.52;58.52;59.24;59.24;566,822
Dec 09, 2019;59.11;59.25;58.23;59.02;59.02;511,561
Dec 06, 2019;58.32;59.85;57.70;59.20;59.20;679,609
Dec 05, 2019;58.36;59.12;58.10;58.43;58.43;649,461
Dec 04, 2019;56.43;58.66;56.28;58.43;58.43;760,541
Dec 03, 2019;55.96;56.80;55.35;56.10;56.10;560,554
Dec 02, 2019;55.47;56.67;55.42;55.96;55.96;616,423
Nov 29, 2019;58.13;58.30;55.02;55.17;55.17;718,724
Nov 27, 2019;58.27;58.68;57.51;58.11;58.11;454,256
Nov 26, 2019;57.92;58.56;57.76;58.41;58.41;443,816
Nov 25, 2019;57.92;58.15;57.21;58.01;58.01;420,642
Nov 22, 2019;58.31;58.74;57.50;57.77;57.77;508,244
Nov 21, 2019;57.00;58.67;56.60;58.58;58.58;593,533
Nov 20, 2019;55.16;57.25;54.76;57.11;57.11;674,891
Nov 19, 2019;56.90;57.11;55.04;55.21;55.21;121,214
Nov 18, 2019;57.88;58.09;56.55;57.05;57.05;159,328
Nov 15, 2019;56.91;57.97;56.43;57.72;57.72;375,993
Nov 14, 2019;57.39;57.79;56.63;56.77;56.77;516,832
Nov 13, 2019;56.79;57.53;56.20;57.12;57.12;547,635
Nov 12, 2019;56.89;57.55;56.54;56.80;56.80;586,568
Nov 11, 2019;57.40;57.40;56.25;56.86;56.86;498,981
Nov 08, 2019;57.08;57.48;55.76;57.24;57.24;636,941
Nov 07, 2019;56.35;57.88;56.27;57.15;57.15;678,165
Nov 06, 2019;57.26;57.85;56.11;56.35;56.35;623,258
Nov 05, 2019;56.56;57.50;56.30;57.23;57.23;435,319
Nov 04, 2019;56.41;57.43;55.83;56.54;56.54;580,35
Oct 31, 2019;54.15;56.33;54.07;56.20;56.20;538,117
Oct 30, 2019;54.90;55.59;53.71;54.18;54.18;677,419
Oct 29, 2019;55.53;55.73;54.42;55.06;55.06;659,328
Oct 28, 2019;55.80;55.91;54.61;55.54;55.54;521,457
Oct 27, 2019;56.65;56.92;55.58;55.81;55.81;437,02
Oct 24, 2019;56.07;56.74;55.60;56.66;56.66;445,02
Oct 23, 2019;55.90;56.51;55.41;56.23;56.23;480,764
Oct 22, 2019;54.30;56.07;53.62;55.97;55.97;620,202
Oct 21, 2019;53.39;54.62;53.10;54.16;54.16;506,573
Oct 20, 2019;53.71;54.03;52.71;53.31;53.31;95,979
Oct 17, 2019;54.09;54.62;53.35;53.78;53.78;174,477
Oct 16, 2019;52.99;54.16;52.62;53.93;53.93;418,422
Oct 15, 2019;52.92;53.74;52.52;53.36;53.36;451,643
Oct 14, 2019;53.51;53.79;52.39;52.81;52.81;511,249
Oct 13, 2019;54.90;54.90;52.77;53.59;53.59;467,643
Oct 10, 2019;53.88;54.93;53.64;54.70;54.70;467,643
Oct 09, 2019;52.69;53.97;51.38;53.55;53.55;613,944
Oct 08, 2019;52.57;53.74;52.31;52.59;52.59;632,666
Oct 07, 2019;52.81;53.27;51.81;52.63;52.63;658,324
Oct 06, 2019;52.69;54.06;52.59;52.75;52.75;549,019
Oct 03, 2019;52.29;53.35;52.04;52.81;52.81;541,104
Oct 02, 2019;52.47;52.91;50.99;52.45;52.45;642,466
Oct 01, 2019;54.00;54.42;52.17;52.64;52.64;590,306
Sep 30, 2019;54.28;54.84;53.05;53.62;53.62;589,176
Sep 29, 2019;56.54;56.57;53.98;54.07;54.07;532,522
Sep 26, 2019;56.51;56.76;54.75;55.91;55.91;712,966
Sep 25, 2019;56.69;56.84;55.41;56.41;56.41;599,653
Sep 24, 2019;56.70;57.02;55.55;56.49;56.49;563,55
Sep 23, 2019;58.44;58.49;56.69;57.29;57.29;591,529
Sep 22, 2019;59.25;59.39;57.37;58.64;58.64;526,785
Sep 19, 2019;58.65;59.10;57.79;58.09;58.09;576,019
Sep 18, 2019;58.20;59.54;58.01;58.13;58.13;112,327
Sep 17, 2019;58.81;59.43;57.67;58.11;58.11;216,961
Sep 16, 2019;61.96;62.59;58.46;59.34;59.34;993,237
Sep 15, 2019;61.48;63.38;58.77;62.90;62.90;1,404,916
Sep 12, 2019;55.15;55.68;54.44;54.85;54.85;599,47
Sep 11, 2019;55.93;56.34;54.00;55.09;55.09;845,977
Sep 10, 2019;57.89;58.30;55.61;55.75;55.75;858,772
Sep 09, 2019;58.03;58.76;57.20;57.40;57.40;755,472
Sep 08, 2019;56.80;58.16;56.58;57.85;57.85;646,993
Sep 05, 2019;56.19;56.95;54.83;56.52;56.52;714,294
Sep 04, 2019;55.95;57.76;55.75;56.30;56.30;712,466
Sep 03, 2019;53.92;56.58;53.84;56.26;56.26;682,298
Sep 02, 2019;55.00;55.24;52.84;53.94;53.94;970,804
Aug 29, 2019;56.63;56.72;54.55;55.10;55.10;708,268
Aug 28, 2019;55.88;56.89;55.43;56.71;56.71;630,76
Aug 27, 2019;55.71;56.75;55.34;55.78;55.78;674,048
Aug 26, 2019;53.76;55.72;53.69;54.93;54.93;596,624
Aug 25, 2019;53.25;55.26;52.96;53.64;53.64;679,022
Aug 22, 2019;55.35;55.60;53.24;54.17;54.17;807,151
Aug 21, 2019;55.94;56.46;54.85;55.35;55.35;621,573
Aug 20, 2019;56.05;57.13;55.55;55.68;55.68;704,035
Aug 19, 2019;56.10;56.60;55.28;56.34;56.34;659,258
Aug 18, 2019;54.96;56.41;54.84;56.21;56.21;113,571
Aug 15, 2019;54.74;55.67;54.26;54.87;54.87;168,345
Aug 14, 2019;54.90;55.33;53.77;54.47;54.47;527,866
Aug 13, 2019;56.74;56.85;53.97;55.23;55.23;718,293
Aug 12, 2019;54.73;57.47;54.21;57.10;57.10;783,486
Aug 11, 2019;54.32;55.18;53.54;54.93;54.93;611,027
Aug 08, 2019;52.88;54.92;52.37;54.50;54.50;726,386
Aug 07, 2019;52.33;53.06;51.94;52.54;52.54;724,762
Aug 06, 2019;53.42;53.77;50.52;51.09;51.09;1,063,214
Aug 05, 2019;54.95;55.42;53.29;53.63;53.63;682,794
Aug 04, 2019;55.38;55.61;54.22;54.69;54.69;823,844
Aug 01, 2019;54.54;56.05;54.15;55.66;55.66;739,81
Jul 31, 2019;57.85;57.99;53.59;53.95;53.95;886,748
Jul 30, 2019;58.34;58.82;57.81;58.58;58.58;614,001
Jul 29, 2019;57.07;58.47;56.96;58.05;58.05;547,401
Jul 28, 2019;56.20;57.10;55.81;56.87;56.87;529,742
Jul 25, 2019;55.93;56.57;55.68;56.20;56.20;476,785
Jul 24, 2019;55.90;56.99;55.81;56.02;56.02;559,282
Jul 23, 2019;57.23;57.64;55.33;55.88;55.88;745,248
Jul 22, 2019;56.17;57.47;55.74;56.77;56.77;521,876
Jul 21, 2019;56.22;56.84;55.72;56.22;56.22;619,483
Jul 18, 2019;55.72;56.36;54.99;55.63;55.63;105,217
Jul 17, 2019;56.60;57.32;54.72;55.30;55.30;215,361
Jul 16, 2019;57.52;58.36;56.21;56.78;56.78;504,432
Jul 15, 2019;59.26;60.06;57.07;57.62;57.62;712,54
Jul 14, 2019;60.25;60.92;59.20;59.58;59.58;566,818
Jul 11, 2019;60.46;60.74;59.93;60.21;60.21;469,029
Jul 10, 2019;60.44;60.94;60.14;60.20;60.20;573,019
Jul 09, 2019;58.40;60.53;58.35;60.43;60.43;690,656
Jul 08, 2019;57.56;59.10;57.29;57.83;57.83;551,872
Jul 07, 2019;57.77;58.46;57.30;57.66;57.66;540,861
Jul 04, 2019;57.38;57.82;56.29;57.51;57.51;698,015
Jul 03, 2019;56.49;57.48;56.04;57.34;57.34;600,131
Jul 01, 2019;59.14;59.43;56.09;56.25;56.25;878,938
Jun 30, 2019;59.27;60.28;58.34;59.09;59.09;674,887
Jun 27, 2019;59.22;59.80;57.75;58.47;58.47;556,101
Jun 26, 2019;59.27;59.73;58.61;59.43;59.43;531,405
Jun 25, 2019;58.84;59.93;58.65;59.38;59.38;686,817
Jun 24, 2019;57.74;58.84;57.20;57.83;57.83;673,14
Jun 23, 2019;57.72;58.22;56.75;57.90;57.90;597,164
Jun 20, 2019;57.26;57.98;56.66;57.43;57.43;676,047
Jun 19, 2019;54.12;57.02;54.11;56.65;56.65;854,514
Jun 18, 2019;54.09;54.42;53.28;53.76;53.76;122,838
Jun 17, 2019;51.95;54.31;51.50;53.90;53.90;181,64
Jun 16, 2019;52.50;52.74;51.58;51.93;51.93;397,868
Jun 13, 2019;52.18;52.98;51.70;52.51;52.51;574,229
Jun 12, 2019;51.07;53.45;50.92;52.28;52.28;945,024
Jun 11, 2019;53.04;53.05;50.72;51.14;51.14;786,105
Jun 10, 2019;53.43;54.04;52.91;53.27;53.27;642,94
Jun 09, 2019;54.24;54.84;53.05;53.26;53.26;687,146
Jun 06, 2019;53.10;54.32;52.62;53.99;53.99;828,133
Jun 05, 2019;51.66;53.30;51.17;52.59;52.59;790,067
Jun 04, 2019;52.86;53.41;50.60;51.68;51.68;943,186
Jun 03, 2019;52.89;53.78;52.43;53.48;53.48;831,625
Jun 02, 2019;53.42;54.63;52.11;53.25;53.25;984,308
May 30, 2019;56.46;56.61;53.05;53.50;53.50;1,031,488
May 29, 2019;59.12;59.70;56.33;56.59;56.59;842,281
May 28, 2019;59.07;59.14;56.88;58.81;58.81;1,124,959
May 27, 2019;58.94;59.57;58.13;59.14;59.14;1,020,323
May 23, 2019;58.21;59.10;57.50;58.63;58.63;758,099
May 22, 2019;61.27;61.29;57.33;57.91;57.91;1,108,052
May 21, 2019;62.64;62.78;61.03;61.42;61.42;766,728
May 20, 2019;63.28;63.60;62.75;62.99;62.99;641,68
May 19, 2019;63.53;63.81;62.45;63.10;63.10;131,888
May 16, 2019;63.12;63.64;62.52;62.76;62.76;215,802
May 15, 2019;62.12;63.48;62.08;62.87;62.87;545,679
May 14, 2019;61.37;62.34;60.85;62.02;62.02;723,001
May 13, 2019;60.86;62.11;60.69;61.78;61.78;751,668
May 12, 2019;61.65;63.33;60.64;61.04;61.04;1,003,106
May 09, 2019;61.64;62.49;61.42;61.66;61.66;786,494
May 08, 2019;62.02;62.21;60.92;61.70;61.70;769,583
May 07, 2019;61.44;62.37;61.07;62.12;62.12;791,769
May 06, 2019;62.17;62.49;60.66;61.40;61.40;842,81
May 05, 2019;61.43;62.95;60.04;62.25;62.25;768,81
May 02, 2019;61.55;62.52;61.30;61.94;61.94;646,866
May 01, 2019;63.61;63.68;60.95;61.81;61.81;914,661
Apr 30, 2019;63.40;63.93;62.77;63.60;63.60;676,872
Apr 29, 2019;63.58;64.75;63.30;63.91;63.91;750,494
Apr 28, 2019;62.95;63.69;62.46;63.50;63.50;654,076
Apr 25, 2019;65.13;65.18;62.28;63.30;63.30;1,000,836
Apr 24, 2019;65.81;66.28;64.90;65.21;65.21;603,001
Apr 23, 2019;66.17;66.43;65.66;65.89;65.89;678,386
Apr 22, 2019;65.75;66.60;65.58;66.30;66.30;700,598
Apr 21, 2019;64.00;65.92;64.00;65.70;65.70;763,527
Apr 17, 2019;63.75;64.16;63.46;64.00;64.00;148,238
Apr 16, 2019;64.32;64.61;63.66;63.76;63.76;235,376
Apr 15, 2019;63.57;64.37;62.99;64.05;64.05;547,469
Apr 14, 2019;63.76;63.84;63.03;63.40;63.40;555,858
Apr 11, 2019;63.71;64.65;63.66;63.89;63.89;625,588
Apr 10, 2019;64.48;64.49;63.31;63.58;63.58;760,504
Apr 09, 2019;64.22;64.70;64.05;64.61;64.61;722,216
Apr 08, 2019;64.40;64.79;63.68;63.98;63.98;790,677
Apr 07, 2019;63.33;64.48;63.13;64.40;64.40;895,767
Apr 04, 2019;62.18;63.34;61.82;63.08;63.08;686,862
Apr 03, 2019;62.50;62.77;61.89;62.10;62.10;684,973
Apr 02, 2019;62.64;62.99;62.05;62.46;62.46;799,672
Apr 01, 2019;61.81;62.75;61.60;62.58;62.58;793,227
Mar 31, 2019;60.24;61.80;60.13;61.59;61.59;670,808
Mar 28, 2019;59.53;60.73;59.41;60.14;60.14;705,559
Mar 27, 2019;59.40;59.56;58.20;59.30;59.30;712,209
Mar 26, 2019;60.03;60.22;58.81;59.41;59.41;732,15
Mar 25, 2019;59.12;60.38;59.04;59.94;59.94;685,988
Mar 24, 2019;58.98;59.35;58.17;58.82;58.82;705,399
Mar 21, 2019;59.87;60.07;58.28;59.04;59.04;738,84
Mar 20, 2019;59.99;60.39;59.66;59.98;59.98;655,38
Mar 19, 2019;59.02;60.12;58.39;59.83;59.83;786,342
Mar 18, 2019;59.01;59.57;58.62;59.03;59.03;114,822
Mar 17, 2019;58.45;59.23;58.05;59.09;59.09;157,241
Mar 14, 2019;58.51;58.95;57.74;58.52;58.52;507,393
Mar 13, 2019;58.35;58.74;58.00;58.61;58.61;567,604
Mar 12, 2019;57.09;58.48;57.01;58.26;58.26;610,616
Mar 11, 2019;56.76;57.55;56.74;56.87;56.87;652,798
Mar 10, 2019;56.07;57.01;55.96;56.79;56.79;597,156
Mar 08, 2019;56.43;56.51;54.52;56.07;56.07;747,358
Mar 07, 2019;56.20;56.99;56.08;56.66;56.66;628,824
Mar 06, 2019;56.28;56.40;55.42;56.22;56.22;637,677
Mar 05, 2019;56.45;57.19;56.09;56.56;56.56;538,399
Mar 04, 2019;55.83;57.00;55.81;56.59;56.59;549,396
Mar 01, 2019;57.22;57.88;55.57;55.80;55.80;684,186
Feb 28, 2019;57.00;57.43;56.43;57.22;57.22;496,678
Feb 27, 2019;55.95;57.39;55.72;56.94;56.94;577,227
Feb 26, 2019;55.46;56.08;55.02;55.50;55.50;538,919
Feb 25, 2019;57.17;57.53;55.08;55.48;55.48;723,012
Feb 22, 2019;56.84;57.81;56.71;57.26;57.26;513,439
Feb 21, 2019;57.24;57.61;56.64;56.96;56.96;546,202
Feb 20, 2019;55.94;57.55;55.48;56.92;56.92;685,111
Feb 19, 2019;55.78;56.33;55.29;56.09;56.09;153,728
Feb 15, 2019;54.48;55.87;54.24;55.59;55.59;276,907
Feb 14, 2019;53.96;54.68;53.08;54.41;54.41;623,546
Feb 13, 2019;53.35;54.60;53.27;53.90;53.90;706,552
Feb 12, 2019;52.47;54.05;52.29;53.10;53.10;708,312
Feb 11, 2019;52.66;52.78;51.23;52.41;52.41;750,242
Feb 08, 2019;52.59;52.99;52.08;52.72;52.72;621,003
Feb 07, 2019;53.94;54.21;51.80;52.64;52.64;749,01
Feb 06, 2019;53.73;54.30;52.86;54.01;54.01;606,72
Feb 05, 2019;54.86;55.21;53.47;53.66;53.66;609,756
Feb 04, 2019;55.32;55.75;53.29;54.56;54.56;622,472
Feb 01, 2019;54.01;55.66;53.37;55.26;55.26;689,566
Jan 31, 2019;54.28;55.37;53.62;53.79;53.79;718,65
Jan 30, 2019;53.24;54.93;53.09;54.23;54.23;731,312
Jan 29, 2019;52.12;53.93;51.84;53.31;53.31;660,527
Jan 28, 2019;53.56;53.64;51.33;51.99;51.99;650,667
Jan 25, 2019;53.17;53.94;52.91;53.69;53.69;593,385
Jan 24, 2019;52.45;53.47;52.07;53.13;53.13;714,415
Jan 23, 2019;52.95;53.64;51.86;52.62;52.62;702,866
Jan 22, 2019;53.73;54.24;51.80;52.57;52.57;951,158
Jan 18, 2019;52.23;53.92;52.09;53.80;53.80;193,099
Jan 17, 2019;52.30;52.58;50.98;52.07;52.07;288,56
Jan 16, 2019;52.00;52.52;51.26;52.31;52.31;694,182
Jan 15, 2019;50.78;52.30;50.64;52.11;52.11;664,183
Jan 14, 2019;51.73;52.11;50.38;50.51;50.51;791,527
Jan 11, 2019;52.28;53.31;51.18;51.59;51.59;812,339
Jan 10, 2019;52.18;52.78;51.37;52.59;52.59;821,782
Jan 09, 2019;49.80;52.58;49.71;52.36;52.36;891,922
Jan 08, 2019;48.73;49.95;48.31;49.78;49.78;765,981
Jan 07, 2019;48.30;49.79;48.11;48.52;48.52;819,939
Jan 04, 2019;46.90;49.22;46.65;47.96;47.96;817,277
Jan 03, 2019;46.26;47.49;45.35;47.09;47.09;788,718
Jan 02, 2019;45.80;47.78;44.35;46.54;46.54;850,48
Dec 31, 2018;45.22;46.53;44.73;45.41;45.41;476,97
Dec 28, 2018;45.44;46.22;44.42;45.33;45.33;564,385
Dec 27, 2018;46.58;46.70;44.37;44.61;44.61;665,59
Dec 26, 2018;42.85;47.00;42.52;46.22;46.22;698,408
Dec 24, 2018;45.45;46.24;42.36;42.53;42.53;415,859
Dec 21, 2018;46.25;46.77;45.13;45.59;45.59;694,003
Dec 20, 2018;47.39;47.51;45.67;45.88;45.88;794,13
Dec 19, 2018;45.93;48.00;45.93;47.20;47.20;817,721
Dec 18, 2018;49.16;49.59;45.79;46.24;46.24;120,101
Dec 17, 2018;51.25;51.87;49.01;49.88;49.88;211,257
Dec 14, 2018;52.83;52.95;50.84;51.20;51.20;526,839
Dec 13, 2018;51.20;53.27;50.35;52.58;52.58;733,627
Dec 12, 2018;51.95;52.88;50.94;51.15;51.15;730,81
Dec 11, 2018;50.89;52.43;50.70;51.65;51.65;665,262
Dec 10, 2018;52.03;52.81;50.53;51.00;51.00;733,225
Dec 07, 2018;51.76;54.22;50.60;52.61;52.61;987,717
Dec 06, 2018;52.93;53.30;50.08;51.49;51.49;987,266
Dec 04, 2018;53.13;54.55;52.43;53.25;53.25;738,13
Dec 03, 2018;52.45;53.85;52.03;52.95;52.95;758,01
Nov 30, 2018;51.27;51.79;49.65;50.93;50.93;796,714
Nov 29, 2018;50.31;52.20;49.41;51.45;51.45;812,721
Nov 28, 2018;52.09;52.56;50.06;50.29;50.29;831,688
Nov 27, 2018;51.54;52.38;50.30;51.56;51.56;764,01
Nov 26, 2018;50.62;52.25;50.10;51.63;51.63;663,108
Nov 23, 2018;53.87;54.12;50.15;50.42;50.42;1,014,667
Nov 21, 2018;53.39;55.86;53.39;54.63;54.63;734,277
Nov 20, 2018;57.39;57.44;52.77;53.43;53.43;983,12
Nov 19, 2018;56.72;57.33;55.08;56.76;56.76;699,684
Nov 16, 2018;56.58;57.96;55.89;56.46;56.46;159,001
Nov 15, 2018;56.02;57.26;55.59;56.46;56.46;256,499
Nov 14, 2018;55.27;57.37;55.13;56.25;56.25;844,696
Nov 13, 2018;58.88;59.35;54.75;55.69;55.69;1,095,643
Nov 12, 2018;60.70;61.28;58.68;59.93;59.93;806,219
Nov 09, 2018;60.75;60.79;59.26;60.19;60.19;821,729
Nov 08, 2018;61.64;62.42;60.40;60.67;60.67;764,546
Nov 07, 2018;61.74;63.18;61.20;61.67;61.67;866,628
Nov 06, 2018;62.70;63.32;61.31;62.21;62.21;761,24
Nov 05, 2018;62.99;64.14;62.52;63.10;63.10;609,129
Nov 01, 2018;63.50;63.95;62.63;63.14;63.14;708,906
Oct 31, 2018;64.88;65.39;63.11;63.69;63.69;790,286
Oct 30, 2018;66.32;67.00;64.81;65.31;65.31;666,487
Oct 29, 2018;66.68;67.26;65.33;66.18;66.18;680,441
Oct 28, 2018;67.55;67.95;66.29;67.04;67.04;477,487
Oct 25, 2018;66.95;67.88;66.20;67.59;67.59;595,211
Oct 24, 2018;66.36;67.65;65.99;67.33;67.33;573,096
Oct 23, 2018;66.17;67.72;66.05;66.82;66.82;775,963
Oct 22, 2018;69.55;69.66;65.74;66.43;66.43;853,265
Oct 21, 2018;69.41;69.65;68.27;69.17;69.17;513,77
Oct 18, 2018;68.68;69.77;68.56;69.12;69.12;108,311
Oct 17, 2018;70.03;70.03;68.47;68.65;68.65;215,337
Oct 16, 2018;72.17;72.43;69.43;69.75;69.75;651,584
Oct 15, 2018;71.72;72.29;71.02;71.92;71.92;535,003
Oct 14, 2018;71.85;72.70;70.85;71.78;71.78;568,61
Oct 11, 2018;70.99;72.01;70.64;71.34;71.34;626,668
Oct 10, 2018;72.68;72.76;70.51;70.97;70.97;783,962
Oct 09, 2018;74.66;75.08;72.38;73.17;73.17;652,737
Oct 08, 2018;74.21;75.28;74.00;74.96;74.96;623,537
Oct 07, 2018;74.40;74.58;73.07;74.29;74.29;554,938
Oct 04, 2018;74.67;75.22;73.84;74.34;74.34;613,218
Oct 03, 2018;76.18;76.47;73.88;74.33;74.33;687,949
Oct 02, 2018;75.12;76.90;74.30;76.41;76.41;698,817
Oct 01, 2018;75.42;75.91;74.93;75.23;75.23;463,615
Sep 30, 2018;73.29;75.77;72.95;75.30;75.30;601,451
Sep 27, 2018;72.18;73.73;71.88;73.25;73.25;544,047
Sep 26, 2018;72.01;72.60;71.71;72.12;72.12;454,549
Sep 25, 2018;72.09;72.38;71.47;71.57;71.57;464,463
Sep 24, 2018;72.25;72.78;71.89;72.28;72.28;551,28
