Date__GMT_1_,Hydro_pumped_storage_consumption,Cross_border_electricity_trading,Nuclear,Hydro_Run_of_River,Biomass,Fossil_brown_coal___lignite,Fossil_hard_coal,Fossil_oil,Fossil_coal_derived_gas,Fossil_gas,Geothermal,Hydro_water_reservoir,Hydro_pumped_storage,Others,Waste,Wind_offshore,Wind_onshore,Solar,Load,Residual_load,Renewable_share_of_generation,Renewable_share_of_load,Day_Ahead_Auction__DE_AT_LU_,Day_Ahead_Auction__DE_LU_
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Renewable share (%),Renewable share (%),Price (EUR/MWh),Price (EUR/MWh)
1/4/2018 18:45:00,-1172.4,-4633.9,9222.7,2212.5,5183,18249.2,10598.3,303.8,413.9,9128.1,16.5,35.6,453.4,2175.2,1164.9,831.5,19686.1,0,73871.6,53353.9,35.8,38.6,46.73,
1/4/2018 19:00:00,-852.4,-6378.6,9314.3,2226.8,5139.8,18336.8,9690.2,303.1,413.9,8237.1,16.4,90.8,839.6,2175.3,1162.4,970.8,20180.6,0,73094,51942.5,36.8,39.9,41.57,
1/4/2018 19:15:00,-915.7,-6378.6,9315.2,2235.1,5135.8,18297.2,8693.9,304.6,461,7916.6,16.5,89.6,482,2175.2,1172.1,1089,21010.6,0,71640.7,49541.2,38.4,42,41.57,
1/4/2018 19:30:00,-1148.7,-6378.6,9319.5,2248.5,5134.5,18303,7897,303.9,461,7810.9,16.5,47.3,356.4,2174.9,1204.8,1175.9,21640.2,0,71030.9,48214.8,39.4,43.4,41.57,
1/4/2018 19:45:00,-1567.7,-6378.6,9314.1,2260.2,5139.6,18427.1,7485.2,303.9,461,7658.8,16.5,43.2,284.3,2175,1183,1258.7,21920.9,0,69934.8,46755.2,40,44.6,41.57,
1/4/2018 20:00:00,-1015.1,-7747.2,9330.8,2269.8,5121.6,18524.7,6842.2,304,461,7409,16.4,58.2,895.6,2168.1,1170.9,1308.8,22367.9,0,69622,45945.3,40.5,45.5,37.09,
1/4/2018 20:15:00,-989.9,-7747.2,9321.1,2275.4,5122.7,18519.1,6452.8,303.5,471.5,7346.6,16.5,48.3,692.2,2168.4,1181.4,1338.5,22862.6,0,68816.1,44615,41.2,46.8,37.09,
1/4/2018 20:30:00,-1410.8,-7747.2,9330.8,2281.5,5117.1,18395,6003.3,303.8,471.5,6922.9,16.4,43.9,500,2168.5,1220.6,1315.9,23447,0,67864.9,43101.9,42.3,48.3,37.09,
1/4/2018 20:45:00,-1836.5,-7747.2,9314.4,2281.2,5114.9,18323.8,5900.9,304,471.5,6554.4,16.6,39,473.9,2191,1177.4,1294.2,24096.5,0,67545.2,42154.5,43,49.4,37.09,
1/4/2018 21:00:00,-1579,-9680.7,9333,2268.1,5082.9,18479.8,5477.4,303.9,471.5,6235.9,16.6,50.9,938.4,2195.5,1206.9,1433.9,23698.6,0,67524.7,42392.2,42.9,49,33.92,
1/4/2018 21:15:00,-2261.9,-9680.7,9307.1,2262.9,5071.7,18480.1,5387.8,303.9,480.3,6098.3,16.7,40.8,587.6,2195.9,1209.5,1652.7,24336.3,0,66632.9,40643.9,43.8,50.9,33.92,
1/4/2018 21:30:00,-2607.2,-9680.7,9314.5,2261.1,5067.8,18479.4,5350.3,304,480.3,6156.9,16.7,37.6,293.4,2199.5,1214.4,2056.7,24806.2,0,65785.4,38922.5,44.6,52.9,33.92,
1/4/2018 21:45:00,-3292.8,-9680.7,9180.4,2262.5,5059.7,18240.8,5260.8,304,480.3,6121,16.7,36.4,276.5,2191.4,1213.9,2455.8,25435.3,0,64594.9,36703.9,45.6,55.4,33.92,
1/4/2018 22:00:00,-2985.3,-12643.8,9067,2255.8,5049.6,17262.9,4925.5,303.9,480.3,5856.3,16.7,63.9,623.5,2171,1202.9,2569,25754.7,0,63556.9,35233.2,46.7,57,28.05,
1/4/2018 22:15:00,-3211.9,-12643.8,9062,2259.1,5049,16965,4488.6,303.9,379.7,5863.6,16.7,67.7,297.5,2170.9,1183.3,2648.1,26252.4,0,62248.9,33348.4,47.8,59.2,28.05,
1/4/2018 22:30:00,-3762,-12643.8,9031.2,2273.2,5045.4,16385.2,4355.1,303.9,379.7,5859.4,16.6,46.7,329.3,2171.4,1183.3,2829.2,26713.2,0,61233,31690.7,48.7,61.2,28.05,
1/4/2018 22:45:00,-4083.6,-12643.8,8857.3,2282,5042.2,15572.5,4218.3,304.2,379.7,5872.2,16.5,37.5,224.1,2154.8,1212,3052.7,27452.4,0,60373.9,29868.8,50.1,63.6,28.05,
1/4/2018 23:00:00,-3355.6,-14523.7,8723.9,2262.8,4995.2,14776.5,3770.8,303.5,288,5741.1,16.5,73.5,274.7,2000.2,1183.5,3252.7,28422.5,0,58688,27012.9,52,67.4,5.96,
1/4/2018 23:15:00,-3808,-14523.7,8652.8,2257.9,4999.9,13452.2,3694.3,304,409.6,5616.5,16.5,72.7,330.2,2001,1188.7,3460.3,29540.3,0,58052.7,25052.1,53.8,70.4,5.96,
1/4/2018 23:30:00,-4069,-14523.7,8583.4,2248.6,4990.8,12858.9,3658.8,303.5,409.6,5561,16.5,56.7,250.8,2001.3,1180.9,3599,30276.6,0,57545.8,23670.3,54.9,72.5,5.96,
1/4/2018 23:45:00,-4270.7,-14523.7,8330.4,2239,4986.5,12274.8,3561.5,303.9,409.6,5511.4,16.5,45.6,196.9,2000.9,1186.1,3823,30762.2,0,57078.5,22493.3,56.1,74.3,5.96,
1/5/2018 0:00:00,-3941.8,-15023.8,8159.4,2235.4,4978.5,11489.4,3593.5,305.1,409.6,5508.6,16.9,68,229.7,1996.6,1163.6,3964,31033.3,0,56131.9,21134.5,57,76.3,-0.94,
1/5/2018 0:15:00,-4247,-15023.8,8168.9,2222.2,4972.5,11044.2,3558.6,304.9,288,5492.7,17.3,68.7,230.5,2058.4,1167.5,3963.4,31642.9,0,55631.5,20025.3,57.7,78,-0.94,
1/5/2018 0:30:00,-4432.3,-15023.8,8107.8,2220.9,4974.5,10772.5,3565.4,304.5,288,5518.8,17.4,38,220.9,2059.6,1174,3946.2,32219.2,0,55339.2,19173.8,58.3,79.4,-0.94,
1/5/2018 0:45:00,-4584.9,-15023.8,8012.2,2231.2,4982.3,10661.1,3559.1,304.7,288,5500.5,17.5,38.6,204,2059.1,1176.6,3703.3,32635.7,0,55078.8,18739.9,58.6,80.1,-0.94,
1/5/2018 1:00:00,-4466.7,-16503.7,7973,2228.6,4972.4,10639.9,3561.6,305.1,288,5402.2,17.6,87.6,230.6,2007.8,1184.1,3613.7,33046,0,55020.4,18360.7,58.9,80.9,-0.03,
1/5/2018 1:15:00,-4238,-16503.7,7749.8,2224.8,4975.1,10625,3543,305.6,378.2,5347.2,17.4,61,257.9,1946.7,1175,3511.5,33357.2,0,54999,18130.3,59.2,81.2,-0.03,
1/5/2018 1:30:00,-4008.3,-16503.7,7522.6,2216.6,4970.1,10526.1,3552,305.3,378.2,5370.1,17.4,86.6,238.7,1946.8,1168.5,3420.7,33629.3,0,55095,18045,59.5,81.4,-0.03,
1/5/2018 1:45:00,-4042.5,-16503.7,7398.8,2211.4,4980.4,10486.2,3545.5,304.1,378.2,5337.8,17.5,89.7,214.9,1946.3,1184.1,3317.6,33773.2,0,55179.6,18088.8,59.7,81.4,-0.03,
1/5/2018 2:00:00,-4274.6,-15191.2,7097.9,2209.1,4972.8,10381.9,3452.5,304.3,378.2,5290.1,17.5,49.2,230.6,1871.7,1178.9,3115.5,34089.8,0,55247.7,18042.4,60.3,81.4,0.55,
1/5/2018 2:15:00,-4249.2,-15191.2,6949.4,2203.5,4966.8,10328.3,3441.7,305.4,385.6,5256.9,17.6,48.3,232.5,1844.3,1167.2,2797.8,33954.9,0,55267.8,18515,60.2,80.5,0.55,
1/5/2018 2:30:00,-4269.5,-15191.2,6932.3,2197.7,4971.4,10237.7,3466.9,303.9,385.6,5295.8,17.6,48.9,242.2,1856.3,1165.9,2918.8,34195,0,55047.4,17933.6,60.4,81.5,0.55,
1/5/2018 2:45:00,-4106.5,-15191.2,6841.2,2195.8,4974.2,10222.1,3477.6,304.3,385.6,5291,17.7,48.8,236.4,1864.1,1168.5,3009.5,34292.7,0,55624.5,18322.3,60.6,81,0.55,
1/5/2018 3:00:00,-4615.3,-12627.3,6520,2198.5,4970.6,10153.4,3530.3,304,385.6,5289.1,17.6,37.8,223.5,1850.3,1151.3,2977.9,34310.8,0,55903.9,18615.2,60.9,80.5,-11.81,
1/5/2018 3:15:00,-4503.4,-12627.3,6309.5,2197.6,4979.8,10264.4,3542.8,303.9,419.6,5344.6,17.5,48.8,251.5,1878.2,1139.6,2832.5,33925.7,0,56126.8,19368.6,60.6,79.3,-11.81,
1/5/2018 3:30:00,-4159.1,-12627.3,6335.8,2195.2,4985.1,10223.6,3543.2,304,419.6,5508.3,17.5,51.9,271.7,1990.6,1152.6,2492.9,33816.8,0,56644.2,20334.5,60.1,77.8,-11.81,
1/5/2018 3:45:00,-3535.3,-12627.3,6399.7,2191.7,4980.4,10238.7,3554.7,304,419.6,5568.1,17.3,92.4,358.1,2048.2,1147.4,2307,33335.7,0,57024,21381.2,59.5,76.2,-11.81,
1/5/2018 4:00:00,-3272.6,-12208.1,6725.8,2185.9,4988,10457.8,3676.5,304,419.6,5635.9,17.1,100.4,334,2086.1,1149.8,2126.8,32998.7,0,57913.5,22788,58.6,74.1,8.92,
1/5/2018 4:15:00,-3725.4,-12208.1,7202.9,2177.4,4988.3,10914.4,3790.8,304,405.8,5774.1,17.1,97.7,314.8,2138.7,1143.3,1961.8,32875,0,58371,23534.2,57.5,73,8.92,
1/5/2018 4:30:00,-3721.8,-12208.1,7727.5,2166,4995.9,11480.1,3824.2,303,405.8,5874,17,96.7,285.4,2139.2,1148.5,1864.9,32832.2,0,59064.3,24367.3,56.5,71.9,8.92,
1/5/2018 4:45:00,-3368.6,-12208.1,8085.2,2161.1,5017.8,11930,3984.6,302.4,405.8,6022.8,17,98.8,281.6,2138.2,1153.7,1710.1,32497.4,0,60487.4,26279.9,55.4,69.5,8.92,
1/5/2018 5:00:00,-2747.5,-13073.9,8292.6,2153.5,5026,13504.1,4115.3,302.1,405.8,6447.6,17,80.4,414.8,2134.5,1155.1,1577.2,32953.6,0,62660.2,28129.4,53.9,67.5,21.68,
1/5/2018 5:15:00,-2054.1,-13073.9,8385,2158.1,5027.5,14769.9,4320,302.3,245,6688,16.9,66.1,472.2,2134.3,1152.5,1420.5,33033.4,0,64141.6,29687.6,52.7,65.9,21.68,
1/5/2018 5:30:00,-1400,-13073.9,8539,2156.5,5027.3,15626,4429.8,302.3,245,6828.5,16.9,90.5,571.9,2134.7,1149.9,1299.8,32516.9,0,66175.5,32358.8,51.4,62.9,21.68,
1/5/2018 5:45:00,-1110.7,-13073.9,8581.1,2153.7,5034.8,15935.9,4704.6,302.4,245,7137.1,16.9,96,781.7,2134.2,1142.1,1129.1,32169.3,0,68078,34779.6,50.4,60.4,21.68,
1/5/2018 6:00:00,-1450.4,-11414.2,8538.8,2146.7,5020.6,15681.5,5099.4,302.9,245,7464.9,16.9,75,256.2,2132.8,1143.4,1027.6,32120.1,0,69920.9,36773.1,50.4,58.5,30.44,
1/5/2018 6:15:00,-813.5,-11414.2,8643.7,2149.7,5044.8,16027.5,5289.7,304.3,357.5,7673.9,17,95.7,440.3,2105.4,1146,912.3,31884.6,0,71141.6,38344.6,49.5,57.1,30.44,
1/5/2018 6:30:00,-453.5,-11414.2,8777.8,2158.7,5065.7,16472.3,5610.8,303,357.5,7756.6,16.9,99,539.6,2106.2,1153.8,851,31424.7,0,72261.3,39985.6,48.5,55.5,30.44,
1/5/2018 6:45:00,-437.9,-11414.2,8746,2156.2,5067.8,16921.7,6059.4,302.4,357.5,7954.1,17,94.5,845.2,2105.9,1149.9,755.2,31458.2,0,73261.1,41047.6,47.7,54.7,30.44,
1/5/2018 7:00:00,-334.2,-11960,8837.4,2155.3,5108.5,17250.7,6736.7,302.3,357.5,8688.2,17.1,115.7,914.5,2108.1,1142.8,718.3,30990.4,3.4,74437.4,42725.3,46.4,53.2,36.2,
1/5/2018 7:15:00,-344.4,-11960,8996,2155,5139.8,17368.1,7369.6,302.7,407.3,8787.6,17,68.5,792.6,2118.8,1141.5,632.8,30309.1,131.3,74579.7,43506.5,45.4,52.2,36.2,
1/5/2018 7:30:00,-152.5,-11960,8994.1,2155,5128.6,17508.5,7655.9,301.8,407.3,8875.5,17,29,749.7,2121.9,1122,520.4,29572.9,336.3,74998.6,44569,44.8,51,36.2,
1/5/2018 7:45:00,-171.9,-11960,8986.6,2146,5141.5,17628.3,7940.6,301.9,407.3,8869,16.9,29,883.5,2122,1123.3,414,29084.9,598.8,75207.5,45109.7,44.3,50.4,36.2,
1/5/2018 8:00:00,-294.7,-11177.5,8896.6,2145.8,5123,17961.2,8137.4,302.7,407.3,8974.6,16.8,32.7,355.8,2091.2,1120.1,327.3,28876.5,943.9,75638.9,45491.3,44.3,50.2,36.3,
1/5/2018 8:15:00,-586.1,-11177.5,8913.3,2139.7,5138,18169.9,8484.2,302.7,467.6,8989.7,16.8,29,340.1,2091.4,1116.2,264.4,28578.7,1327.8,75558.4,45387.5,44,50.3,36.3,
1/5/2018 8:30:00,-377.6,-11177.5,8922.6,2139.5,5140.2,18199.7,8685.1,302.5,467.6,9063.1,16.7,29,378.4,2091.2,1121.4,222.8,27754.8,1848.4,75872.8,46046.8,43.6,49.6,36.3,
1/5/2018 8:45:00,-430,-11177.5,8916.2,2137.3,5141,18245,8837.6,302.9,467.6,9014.3,16.8,32.3,386.9,2091.2,1125.4,179.8,26997.9,2454,76132.1,46500.4,43.4,49.2,36.3,
1/5/2018 9:00:00,-981,-10208,8957.5,2136.6,5130.1,18368.9,9031.5,302.4,467.6,9018.8,16.8,29.9,1048.1,2091.4,1124.6,196.6,26491.8,3011.5,76549.4,46849.6,42.9,49,38.95,
1/5/2018 9:15:00,-782.8,-10208,8955.2,2144.3,5147.2,18443.8,9009.2,302.9,408.8,9016.9,16.7,50.6,1057.6,2091.1,1120.7,218.4,25694.4,3589.8,76554.3,47051.8,42.8,48.8,38.95,
1/5/2018 9:30:00,-645.1,-10208,8958.2,2137.5,5153.2,18509.8,9089.8,303.4,408.8,8994.1,16.7,34.4,1128.8,2091.1,1118.1,242.6,24879.6,4065.8,76903.4,47715.4,42.5,48.2,38.95,
1/5/2018 9:45:00,-581,-10208,9023.5,2124.8,5166,18567.1,9138.1,302.9,408.8,8971.9,16.7,49.3,1154.9,2090.5,1128.5,263.5,24479.1,4313.6,77193.1,48137,42.3,47.8,38.95,
1/5/2018 10:00:00,-782.2,-10510.7,9033.7,2140.8,5165.7,18532.7,9215.7,303.8,408.8,9036.1,16.6,39.1,606.5,1946.8,1114.7,243.9,24032.4,4554.8,77667.6,48836.5,42.5,47.2,39.4,
1/5/2018 10:15:00,-482.6,-10510.7,9032,2146,5168.3,18562.3,9268.4,303.4,245,9079.4,16.6,38.3,736.4,1946.1,1118.6,194.8,23819.1,4651.7,77808.5,49142.9,42.3,47,39.4,
1/5/2018 10:30:00,-301.7,-10510.7,9086.3,2162.3,5174.2,18586.5,9316.8,304,245,9118.6,16.7,34.9,951.5,1945.4,1127.7,151.8,23378.8,4616.8,78239,50091.6,41.8,46.1,39.4,
1/5/2018 10:45:00,-249.1,-10510.7,9157.3,2152.1,5184.4,18602.1,9473.4,304,245,9078.3,16.6,39.6,937.7,1945.4,1123.8,119.4,22945.6,4702,78200.3,50433.3,41.5,45.6,39.4,
1/5/2018 11:00:00,-168.1,-9653.5,9219.5,2149.3,5179,18844.2,9830.5,303.6,245,9201.4,16.5,46,2108.8,1945.1,1145,137.1,22208.1,4425.9,77842.5,51071.3,39.9,44.5,41.69,
1/5/2018 11:15:00,-142.2,-9653.5,9211.4,2137.3,5180.5,18903.8,10153.6,304.5,390.2,9217.7,16.3,59.1,2316.6,1945.4,1148.9,136.7,21236.8,4090.3,77670.2,52206.5,38.6,43,41.69,
1/5/2018 11:30:00,-10.4,-9653.5,9221.9,2118.8,5185.1,18962.2,10428.9,303.4,390.2,9274,16.4,49.4,3049.4,1945.4,1152.8,140.2,20358.4,3794.3,77404.3,53111.5,37.3,41.6,41.69,
1/5/2018 11:45:00,-10.4,-9653.5,9206.7,2115.8,5180.2,18961.2,10697.8,304.3,390.2,9360.2,16.5,54.2,3068.5,1945.7,1151.5,173.6,19487,3555.6,76725.4,53509.2,36.3,40.5,41.69,
1/5/2018 12:00:00,-10.3,-7429.6,9306,2115.4,5162.5,19071.2,11159.1,304.3,390.2,9516.3,16.6,67.9,2647.1,1948.1,1153.1,202.8,18487.1,3247.4,76569.6,54632.2,35.2,38.9,43.69,
1/5/2018 12:15:00,-10.3,-7429.6,9313.5,2114,5170.6,19135.6,11324.4,303,329.2,9732.3,16.5,49.9,2316.4,1949.1,1147.9,296.8,17353.6,2982.3,75820.8,55188.1,34.1,37.6,43.69,
1/5/2018 12:30:00,-5.3,-7429.6,9315.7,2115.5,5179.7,19106.3,11462.2,303.3,329.2,9930.8,16.5,29.8,2183.5,1949.3,1145.3,361.3,16318.2,2674.7,75162.3,55808.1,33,36.2,43.69,
1/5/2018 12:45:00,-0.7,-7429.6,9308.9,2110.6,5180,19082,11434.7,303.8,329.2,10035,16.7,31.1,2337.1,1949.1,1154.4,328.6,15541.6,2415.6,74499.7,56213.9,32.1,35.1,43.69,
1/5/2018 13:00:00,-1.5,-4932.8,9313.5,2110.7,5168.5,19029.8,11451.8,303.7,329.2,10202.5,16.7,39.5,1789.8,1949,1153.2,401.2,14714.5,2065.8,74127.1,56945.7,31.3,33.8,44.08,
1/5/2018 13:15:00,-5.8,-4932.8,9310.8,2101.9,5165.1,19071.2,11435,304.1,310,10216.4,16.7,56.9,2466,1948.1,1153.2,502.8,13885.4,1767.5,73869.2,57713.5,30.1,32.5,44.08,
1/5/2018 13:30:00,-5.7,-4932.8,9310.5,2103.7,5170.5,19072.7,11469.4,303.7,310,10502.4,16.7,37.2,2602.8,1948.9,1145.4,422.1,13134.8,1486.5,73303,58259.6,29,31.2,44.08,
1/5/2018 13:45:00,-3.3,-4932.8,9303.6,2098.5,5169.1,19008.3,11487.2,304,310,10764.7,16.6,41.2,2678.9,1948.7,1133.7,386.5,12169.4,1217.5,72608.5,58835,27.7,29.8,44.08,
1/5/2018 14:00:00,-3.3,-1647.7,9283.6,2092,5142.5,19003.3,11477.6,303.9,310,10895.9,16.7,37.6,2648,1949.1,1148,374.1,11649,982.3,72553.6,59548.2,26.9,28.7,47.1,
1/5/2018 14:15:00,-20,-1647.7,9278.8,2096.5,5156.5,19059.8,11507.9,303.9,310,11394.8,16.8,36.7,2627.8,1949.3,1153.2,407.5,11091.9,730.5,72157.2,59927.3,26,27.8,47.1,
1/5/2018 14:30:00,-86.8,-1647.7,9306.1,2100.6,5191.6,19055.8,11559.5,304,310,11849.6,16.9,38.5,2645.4,1949.6,1153.2,474.3,10865.4,479.2,71951.7,60132.7,25.5,27.4,47.1,
1/5/2018 14:45:00,-86.1,-1647.7,9308.2,2107.7,5199.8,19104.4,11596.4,303.5,310,11983.7,17,35.3,2514.6,1949.7,1150.6,522.6,10655.8,270.9,71499.6,60050.3,25.1,27,47.1,
1/5/2018 15:00:00,-231.4,-2146.3,9277.2,2112.5,5192.2,19094.1,11574.5,304,310,12102.7,16.9,30.6,2933.5,1952.5,1126.7,535.6,10317.6,105.4,71866.1,60907.6,24.4,26.2,47.77,
1/5/2018 15:15:00,-130.2,-2146.3,9264.7,2118.4,5198,19092.8,11589.2,303.9,514.1,12098,17,40.3,3483.3,1953,1144.9,490.8,10053.4,26.1,72032.9,61462.6,23.9,25.6,47.77,
1/5/2018 15:30:00,-85.4,-2146.3,9312.6,2123.2,5202.8,19139.2,11579.6,304,514.1,12155.7,17,75.1,3876.6,1952.9,1141,418.1,9933.8,7.2,72870.5,62511.4,23.5,25.1,47.77,
1/5/2018 15:45:00,-2.6,-2146.3,9318.4,2141.4,5209.1,19068.6,11600.6,303.6,514.1,12144,17.1,92.2,4089.7,1953.2,1139.7,318.3,9924,0,73802.5,63560.2,23.4,24.7,47.77,
1/5/2018 16:00:00,-4,-1579.1,9292.3,2167.3,5212.3,19061.1,11541.6,303.6,514.1,12227.3,17.2,98.8,4188,1947.2,1129,291.8,9700.5,0,74644.6,64652.2,23.2,24.1,56.35,
1/5/2018 16:15:00,-4,-1579.1,9312.2,2178.3,5222.3,19099,11587.3,303.9,466.7,12244.6,17.2,120.6,4453.6,1946.9,1127.7,349.8,9556.4,0,74883.4,64977.2,23,24,56.35,
1/5/2018 16:30:00,-1.7,-1579.1,9303.6,2173.4,5218.6,19084,11610.2,303.9,466.7,12279.6,17.2,121,4398.7,1944.2,1127.7,407.1,9522.3,0,74981.5,65052,23,24,56.35,
1/5/2018 16:45:00,-1.7,-1579.1,9301.9,2175,5221.4,19089.6,11618.1,304.1,466.7,12204.5,17.3,121,4324.9,1897.2,1129,536.6,9458.1,0,75147.8,65153.1,23.2,24,56.35,
1/5/2018 17:00:00,-4.7,-1881,9301.9,2175.1,5211.8,19043,11655.9,303.3,466.7,12212.7,17.2,121,4207,1821.2,1129,649.5,9359,0,74565.6,64557.1,23.2,24.2,57.42,
1/5/2018 17:15:00,-3.4,-1881,9298.8,2157.8,5210.2,19087.4,11688.1,303.9,411.7,12173.6,17.1,99.1,4115.5,1817.4,1129,745.9,9491.5,0,74564,64326.6,23.4,24.4,57.42,
1/5/2018 17:30:00,0,-1881,9297.4,2152.6,5204.7,19085.9,11713.3,303.9,411.7,12225,17.2,115.8,4043.7,1811.6,1143.1,798.9,9472.6,0,74513.3,64241.8,23.5,24.5,57.42,
1/5/2018 17:45:00,0,-1881,9291.4,2168.9,5208.7,19024,11730.8,303.9,411.7,12030.7,17.1,115.8,3659.6,1713.6,1145.7,912.3,9543.2,0,73939.3,63483.8,23.9,25,57.42,
1/5/2018 18:00:00,0,-2627.6,9304.5,2174.3,5196.2,19077.7,11656.4,303.9,411.7,11955,17.2,120.3,3898.6,1648,1129,966.4,9541.4,0,73486.1,62978.4,23.9,25.2,53.99,
1/5/2018 18:15:00,0,-2627.6,9298.9,2176.6,5192.3,19012.3,11651.2,304,368.2,11757,17.3,111.3,3386.5,1615.2,1121.2,975.8,9737.4,0,72136.6,61423.4,24.4,25.9,53.99,
1/5/2018 18:30:00,-46.8,-2627.6,9276.7,2177,5184.4,18984,11549.7,303.9,368.2,11674.5,17.3,72.7,3192.5,1601.5,1125.1,1013.9,9903.3,0,71474.2,60556.9,24.7,26.4,53.99,
1/5/2018 18:45:00,-120.3,-2627.6,9209.2,2175.4,5181.6,18904,11462.2,304,368.2,11550.8,17.2,29,2032.8,1617.5,1118.6,925.7,9866.2,0,70496.5,59704.6,25,26.5,53.99,
1/5/2018 19:00:00,-77.4,-4336.6,9298.4,2176.9,5150.7,19054.8,11086.9,303.1,368.2,11186.4,17.3,113.2,2476.8,1640.9,1116.9,764.8,9809.7,0,69414.8,58840.3,24.9,26.7,42.36,
1/5/2018 19:15:00,-10.3,-4336.6,9295,2179.3,5152.5,18963.4,10739.9,304.7,376.7,10739.3,17.5,89.9,2152.8,1635.1,1115.6,696.5,9810.6,0,67989.9,57482.8,25.2,27.1,42.36,
1/5/2018 19:30:00,-81.8,-4336.6,9290.8,2183,5146.5,18967.7,10524.1,304.1,376.7,10621,17.4,45.7,1519.7,1630.3,1098.7,656.7,9973.6,0,66690.8,56060.6,25.6,27.8,42.36,
1/5/2018 19:45:00,-142.3,-4336.6,9278,2181.9,5125.1,18941.2,10320.2,303.5,376.7,10557.4,17.2,40.8,1059.7,1649.5,1110.4,609.5,10217.2,0,65518.4,54691.7,26,28.5,42.36,
1/5/2018 20:00:00,-372.8,-3736.5,9306.1,2182.6,5100.7,18999.3,10146.7,303.9,376.7,9521.9,17.1,58.9,778.2,1654.7,1120.1,582.7,10286.7,0,64677.3,53807.9,26.6,29,39.9,
1/5/2018 20:15:00,-339.2,-3736.5,9297.9,2184,5096,19055.4,9853.7,303.9,310,8849.1,17,50.2,629.8,1656.3,1130.5,537.2,10373,0,63800,52889.8,27.1,29.4,39.9,
1/5/2018 20:30:00,-301.8,-3736.5,9299,2185.6,5088.7,19066,9543.8,304.3,310,8590.2,17.1,46.9,518.9,1656.7,1121.4,493.8,10654.6,0,63440.4,52291.9,27.6,29.9,39.9,
1/5/2018 20:45:00,-817.2,-3736.5,9266.7,2189.2,5110.6,18971,9457.8,303.5,310,8514.5,17.3,37.9,326.9,1656.6,1124,517.8,11043,0,62545.1,50984.2,28.2,31.1,39.9,
1/5/2018 21:00:00,-265.2,-3402.5,9289.3,2187.5,5096.3,18941.6,9043.3,303.8,310,8165.6,17.6,50.5,706.3,1655.6,1135,584.8,11120.8,0,62764.8,51059.2,28.5,31.2,39.97,
1/5/2018 21:15:00,-298.8,-3402.5,9305.1,2190.1,5102.1,18988.6,8630.7,303.8,416.1,8034.9,17.8,41.6,419.5,1657.3,1137.6,592.1,11291.7,0,62204.6,50320.8,29,31.7,39.97,
1/5/2018 21:30:00,-637.9,-3402.5,9306,2186.5,5095.5,18919.7,8317.8,303.4,416.1,8041,18.1,41.8,490.5,1658.2,1140.2,545.1,11497.3,0,61307.9,49265.5,29.3,32.5,39.97,
1/5/2018 21:45:00,-1034.3,-3402.5,9299.5,2184.4,5094,18882.4,8034,303.9,416.1,7980.1,18.1,40.7,331.9,1658.3,1129.8,495.2,11561.8,0,60308.9,48251.8,29.5,33,39.97,
1/5/2018 22:00:00,-1400.8,-5427.6,9310.3,2187.4,5080.6,19066.7,7462.9,303.9,416.1,7791.8,18.2,56.6,330.4,1661.3,1133.3,463.8,11682.1,0,59524.8,47379,29.9,33.6,36.27,
1/5/2018 22:15:00,-1735.8,-5427.6,9290.2,2189,5073,19079.9,7209.1,303.9,363.2,7778.4,18.2,47.6,335.5,1698.2,1137.2,449.3,11920.1,0,58552.4,46183,30.2,34.5,36.27,
1/5/2018 22:30:00,-1909.2,-5427.6,9309.4,2188.1,5075.6,19058.4,7009.4,303.9,363.2,7791.2,18.3,45.5,290.8,1698.5,1142.4,428.3,12159.2,0,57399.3,44811.7,30.5,35.6,36.27,
1/5/2018 22:45:00,-2344.3,-5427.6,9291.9,2184.6,5068.6,19039.6,6414.1,304.2,363.2,7475.9,18.3,38.5,262.3,1698.7,1137.2,448.9,12184,0,56427.5,43794.6,31,36.2,36.27,
1/5/2018 23:00:00,-2354.7,-6726.1,9321.7,2179.5,5020,19034.5,5778.7,303.3,353,6505,18.3,56.6,492.3,1689.8,1191.9,457.4,12364.5,0,55644.8,42822.9,31.9,37.1,29.45,
1/5/2018 23:15:00,-2505.1,-6726.1,9317.4,2183.1,5021.3,19035.7,5461.4,303.9,469.4,6191.8,18.2,52.8,437.5,1689.8,1175,404.2,12522,0,54607.3,41681.1,32.2,38,29.45,
1/5/2018 23:30:00,-2835.7,-6726.1,9313.8,2178.2,5023.4,19020.6,5297.4,304.1,469.4,6109.9,18.3,43.6,257.8,1689.3,1175,448.7,12650.5,0,53815.5,40716.3,32.6,38.8,29.45,
1/5/2018 23:45:00,-3214.1,-6726.1,9305,2173.4,5009,19022.7,5029.3,303.2,469.4,6075.4,18.3,42.9,226.2,1688.9,1186.7,485.7,12708.7,0,53116.9,39922.6,32.9,39.5,29.45,
1/6/2018 0:00:00,-3224.5,-6789.7,9336.1,2185.2,5004.5,19061.5,5059.8,303.6,469.4,6090.2,18.3,55.1,234.4,1691.4,1191.9,494.9,12854.2,0,52453.1,39104.1,33,40.3,28.55,
